id,english,part_of_speech,level,translation_fr,family
3048.0,operate,verb,B2,fonctionner / opérer,actions_general
3049.0,operation,noun,B1,opération,general
3050.0,operational,adjective,C1,opérationnel,descriptions_general
3051.0,operator,noun,B2,opérateur,general
3052.0,opinion,noun,A1,opinion / avis,general
3053.0,opponent,noun,B2,adversaire / opposant,general
3054.0,opportunity,noun,A2,opportunité / occasion,general
3055.0,oppose,verb,B2,s’opposer à,actions_general
3056.0,opposed,adjective,B2,opposé,descriptions_general
3057.0,opposite,"adjective, adverb, noun, preposition",A1,opposé / en face,descriptions_general
3058.0,opposition,noun,B2,opposition,general
3059.0,opt,verb,C1,opter,actions_general
3060.0,optical,adjective,C1,optique,descriptions_general
3061.0,optimism,noun,C1,optimisme,general
3062.0,optimistic,adjective,B2,optimiste,descriptions_general
3063.0,option,noun,A2,option,general
3064.0,or,conjunction,A1,ou,grammar_function_words
3065.0,oral,adjective,C1,oral,descriptions_general
3066.0,orange,"adjective, noun",A1,orange,descriptions_general
3067.0,orchestra,noun,B2,orchestre,general
3068.0,order,"noun, verb",A1,ordre / commander,actions_general
3069.0,ordinary,adjective,A2,ordinaire,descriptions_general
3070.0,organ,noun,B2,organe,general
3071.0,organic,adjective,B2,biologique / organique,descriptions_general
3072.0,organization,noun,A2,organisation,general
3073.0,organizational,adjective,C1,organisationnel,descriptions_general
3074.0,organize,verb,A2,organiser,actions_general
3075.0,organized,adjective,B1,organisé,descriptions_general
3076.0,organizer,noun,B1,organisateur,general
3077.0,orientation,noun,C1,orientation,general
3078.0,origin,noun,B2,origine,general
3079.0,original,"adjective, noun",A2,original / initial,descriptions_general
3080.0,originally,adverb,B1,à l’origine,descriptions_general
3081.0,originate,verb,C1,provenir / naître,actions_general
3082.0,other,"adjective, pronoun",A1,autre,descriptions_general
3083.0,otherwise,adverb,B2,sinon / autrement,descriptions_general
3084.0,ought,modal verb,B1,devrait,grammar_function_words
3085.0,our,determiner,A1,notre / nos,grammar_function_words
3086.0,ours,pronoun,B1,le nôtre / la nôtre,grammar_function_words
3087.0,ourselves,pronoun,A2,nous-mêmes,grammar_function_words
3088.0,out,"adverb, preposition",A1,dehors / hors de,descriptions_general
3089.0,outbreak,noun,C1,épidémie / déclenchement,general
3090.0,outcome,noun,B2,résultat,general
3091.0,outdoor,adjective,B1,extérieur / de plein air,descriptions_general
3092.0,outdoors,adverb,B1,dehors / à l’extérieur,descriptions_general
3093.0,outer,adjective,B2,extérieur,descriptions_general
3094.0,outfit,noun,B2,tenue / équipement,general
3095.0,outing,noun,C1,sortie,general
3096.0,outlet,noun,C1,point de vente / débouché,general
3097.0,outline,"noun, verb",B2,plan / aperçu / décrire,actions_general
3098.0,outlook,noun,C1,perspective,general
3099.0,output,noun,B2,production / sortie,technology_data
3100.0,outrage,"noun, verb",C1,indignation / outrager,actions_general
3101.0,outside,"adjective, adverb, noun, preposition",A1,extérieur / dehors,descriptions_general
3102.0,outsider,noun,C1,personne extérieure,general
3103.0,outstanding,adjective,B2,remarquable / en suspens,descriptions_general
3104.0,oven,noun,A2,four,home_daily_life
3105.0,over,"adverb, preposition",A1,au-dessus / terminé / plus de,descriptions_general
3106.0,overall,"adjective, adverb",B2,global / dans l’ensemble,descriptions_general
3107.0,overcome,verb,B2,surmonter,actions_general
3108.0,overlook,verb,C1,négliger / surplomber,actions_general
3109.0,overly,adverb,C1,trop / excessivement,descriptions_general
3110.0,overnight,adverb,B2,du jour au lendemain / pendant la nuit,descriptions_general
3111.0,overseas,"adjective, adverb",B2,à l’étranger / outre-mer,descriptions_general
3112.0,oversee,verb,C1,superviser,actions_general
3113.0,overturn,verb,C1,renverser / annuler,actions_general
3114.0,overwhelm,verb,C1,submerger / accabler,actions_general
3115.0,overwhelming,adjective,C1,écrasant / immense,descriptions_general
3116.0,owe,verb,B2,devoir,actions_general
3117.0,own,"adjective, pronoun, verb",A1,propre / posséder,descriptions_general
3118.0,owner,noun,A2,propriétaire,general
3119.0,ownership,noun,B2,propriété,general
3120.0,oxygen,noun,B2,oxygène,general
3121.0,pace,"noun, verb",B2,rythme / allure,actions_general
3122.0,pack,"noun, verb",A2,paquet / emballer,actions_general
3123.0,package,"noun, verb",B1,colis / forfait / emballer,actions_general
3124.0,packet,noun,B2,paquet / sachet,general
3125.0,pad,noun,C1,bloc-notes / coussin,general
3126.0,page,noun,A1,page,general
3127.0,pain,noun,A2,douleur,health_body
3128.0,painful,adjective,B1,douloureux,descriptions_general
3129.0,paint,"noun, verb",A1,peinture / peindre,actions_general
3130.0,painter,noun,A2,peintre,general
3131.0,painting,noun,A1,peinture / tableau,arts_media_sport
3132.0,pair,noun,A1,paire,general
3133.0,palace,noun,A2,palais,general
3134.0,pale,adjective,B1,pâle,descriptions_general
3135.0,palm,noun,B2,paume / palmier,general
3136.0,pan,noun,B1,poêle / casserole,general
3137.0,panel,noun,B2,panneau / comité,general
3138.0,panic,noun,B2,panique,general
3139.0,pants,noun,A2,pantalon,general
3140.0,paper,noun,A1,papier / article / journal,education_academic
3141.0,parade,noun,B2,défilé / parade,general
3142.0,paragraph,noun,A1,paragraphe,general
3143.0,parallel,"adjective, noun",B2,parallèle,descriptions_general
3144.0,parameter,noun,C1,paramètre,general
3145.0,parent,noun,A1,parent,home_daily_life
3146.0,parental,adjective,C1,parental,descriptions_general
3147.0,parish,noun,C1,paroisse,general
3148.0,park,"noun, verb",A1,parc / garer,actions_general
3149.0,parking,noun,A2,stationnement / parking,travel_transport
3150.0,parliament,noun,B2,parlement,law_politics
3151.0,parliamentary,adjective,C1,parlementaire,descriptions_general
3152.0,part,noun,A1,partie / rôle,general
3153.0,part-time,adjective,B2,à temps partiel,descriptions_general
3154.0,partial,adjective,C1,partiel,descriptions_general
3155.0,partially,adverb,C1,partiellement,descriptions_general
3156.0,participant,noun,B2,participant,general
3157.0,participate,verb,B1,participer,actions_general
3158.0,participation,noun,B2,participation,general
3159.0,particular,adjective,A2,particulier,descriptions_general
3160.0,particularly,adverb,B1,particulièrement,descriptions_general
3161.0,partly,adverb,B2,en partie,descriptions_general
3162.0,partner,noun,A1,partenaire,general
3163.0,partnership,noun,B2,partenariat,general
3164.0,party,noun,A1,parti / fête / soirée,general
3165.0,pass,"noun, verb",A2,passer / laissez-passer,actions_general
3166.0,passage,noun,B2,passage,general
3167.0,passenger,noun,A2,passager,general
3168.0,passing,noun,C1,passage / décès,general
3169.0,passion,noun,B1,passion,general
3170.0,passionate,adjective,B2,passionné,descriptions_general
3171.0,passive,adjective,C1,passif,descriptions_general
3172.0,passport,noun,A1,passeport,travel_transport
3173.0,password,noun,B2,mot de passe,general
3174.0,past,"adjective, adverb, noun, preposition",A1,passé / précédent,descriptions_general
3175.0,pastor,noun,C1,pasteur,general
3176.0,patch,noun,C1,rustine / correctif,general
3177.0,patent,noun,C1,brevet,general
3178.0,path,noun,B1,chemin / voie,general
3179.0,pathway,noun,C1,parcours / voie,general
3180.0,patience,noun,B2,patience,general
3181.0,patient,"adjective, noun",A2,patient / personne malade,health_body
3182.0,patrol,"noun, verb",C1,patrouille / patrouiller,actions_general
3183.0,patron,noun,C1,mécène / client régulier,general
3184.0,pattern,noun,A2,modèle / schéma,general
3185.0,pause,"noun, verb",B2,pause / faire une pause,actions_general
3186.0,pay,"noun, verb",A1,payer / salaire,actions_general
3187.0,payment,noun,B1,paiement,finance_trading
3188.0,peace,noun,A2,paix,general
3189.0,peaceful,adjective,B1,paisible,descriptions_general
3190.0,peak,noun,C1,sommet / pic,general
3191.0,peasant,noun,C1,paysan,general
3192.0,peculiar,adjective,C1,étrange / particulier,descriptions_general
3193.0,peer,noun,B2,pair / égal,general
3194.0,pen,noun,A1,stylo,general
3195.0,penalty,noun,B2,sanction / pénalité,general
3196.0,pencil,noun,A1,crayon,general
3197.0,penny,noun,A2,sou / centime,general
3198.0,pension,noun,B2,retraite / pension,general
3199.0,people,noun,A1,gens / personnes,general
3200.0,pepper,noun,A1,poivre / poivron,general
3201.0,per,preposition,A2,par,grammar_function_words
3202.0,per cent,"adjective, adverb, noun",A2,pour cent,descriptions_general
3203.0,perceive,verb,B2,percevoir,actions_general
3204.0,percentage,noun,B1,pourcentage,general
3205.0,perception,noun,B2,perception,general
3206.0,perfect,adjective,A1,parfait,descriptions_general
3207.0,perfectly,adverb,B1,parfaitement,descriptions_general
3208.0,perform,verb,A2,exécuter / jouer / se produire,actions_general
3209.0,performance,noun,B1,performance / représentation,general
3210.0,perhaps,adverb,A2,peut-être,descriptions_general
3211.0,period,noun,A1,période / point,general
3212.0,permanent,adjective,B2,permanent,descriptions_general
3213.0,permanently,adverb,B2,de façon permanente,descriptions_general
3214.0,permission,noun,A2,permission / autorisation,general
3215.0,permit,"noun, verb",B2,permettre / permis,actions_general
3216.0,persist,verb,C1,persister,actions_general
3217.0,persistent,adjective,C1,persistant,descriptions_general
3218.0,person,noun,A1,personne,general
3219.0,personal,adjective,A1,personnel,descriptions_general
3220.0,personality,noun,A2,personnalité,emotions_qualities
3221.0,personally,adverb,B1,personnellement,descriptions_general
3222.0,personnel,noun,C1,personnel,work_career
3223.0,perspective,noun,B2,perspective / point de vue,general
3224.0,persuade,verb,B1,persuader,actions_general
3225.0,pet,noun,A2,animal de compagnie,general
3226.0,petition,noun,C1,pétition,general
3227.0,petrol,noun,A2,essence,general
3228.0,phase,noun,B2,phase,general
3229.0,phenomenon,noun,B2,phénomène,general
3230.0,philosopher,noun,C1,philosophe,general
3231.0,philosophical,adjective,C1,philosophique,descriptions_general
3232.0,philosophy,noun,B2,philosophie,general
3233.0,phone,"noun, verb",A1,téléphone / téléphoner,technology_data
3234.0,photo,noun,A1,photo,arts_media_sport
3235.0,photograph,"noun, verb",A1,photo / photographier,arts_media_sport
3236.0,photographer,noun,B1,photographe,general
3237.0,photography,noun,B1,photographie,general
3238.0,phrase,noun,A1,expression / phrase,communication_language
3239.0,physical,adjective,A2,physique,descriptions_general
3240.0,physician,noun,C1,médecin,general
3241.0,physics,noun,A2,physique,education_academic
3242.0,piano,noun,A1,piano,general
3243.0,pick,"noun, verb",A2,choisir / ramasser,actions_general
3244.0,picture,"noun, verb",A1,image / photo / imaginer,actions_general
3245.0,piece,noun,A1,morceau / pièce,general
3246.0,pig,noun,A1,cochon / porc,nature_animals
3247.0,pile,"noun, verb",B2,pile / tas,actions_general
3248.0,pill,noun,B2,pilule / comprimé,health_body
3249.0,pilot,noun,A2,pilote,general
3250.0,pin,"noun, verb",B1,épingle / broche,actions_general
3251.0,pink,"adjective, noun",A1,rose,descriptions_general
3252.0,pioneer,"noun, verb",C1,pionnier / ouvrir la voie,actions_general
3253.0,pipe,noun,B1,tuyau / pipe,general
3254.0,pipeline,noun,C1,pipeline / gazoduc,general
3255.0,pirate,noun,C1,pirate,general
3256.0,pit,noun,C1,fosse / noyau,general
3257.0,pitch,noun,B2,terrain / argumentaire / lancer,general
3258.0,pity,noun,B2,pitié / dommage,general
3259.0,place,"noun, verb",A1,lieu / placer,actions_general
3260.0,placement,noun,B2,placement,general
3261.0,plain,adjective,B2,simple / clair,descriptions_general
3262.0,plan,"noun, verb",A1,plan / planifier,actions_general
3263.0,plane,noun,A1,avion,travel_transport
3264.0,planet,noun,A2,planète,energy_environment
3265.0,planning,noun,B1,planification,general
3266.0,plant,"noun, verb",A1,plante / usine / planter,nature_animals
3267.0,plastic,"adjective, noun",A2,plastique,descriptions_general
3268.0,plate,noun,A2,assiette / plaque,general
3269.0,platform,noun,A2,plateforme / quai,technology_data
3270.0,play,"noun, verb",A1,jouer / pièce,actions_general
3271.0,player,noun,A1,joueur / lecteur,arts_media_sport
3272.0,plea,noun,C1,appel / plaidoyer,general
3273.0,plead,verb,C1,plaider / supplier,actions_general
3274.0,pleasant,adjective,B1,agréable,descriptions_general
3275.0,please,"exclamation, verb",A1,s’il vous plaît / plaire,grammar_function_words
3276.0,pleased,adjective,A2,content / satisfait,descriptions_general
3277.0,pleasure,noun,B1,plaisir,emotions_qualities
3278.0,pledge,"noun, verb",C1,engagement / promettre,actions_general
3279.0,plenty,pronoun,B1,beaucoup / abondance,grammar_function_words
3280.0,plot,"noun, verb",B1,complot / parcelle / intrigue,actions_general
3281.0,plug,"noun, verb",C1,fiche / prise,actions_general
3282.0,plunge,verb,C1,plonger / chuter,actions_general
3283.0,plus,"adjective, conjunction, noun, preposition",B1,plus,descriptions_general
3284.0,pocket,noun,A2,poche,general
3285.0,poem,noun,B1,poème,arts_media_sport
3286.0,poet,noun,B1,poète,general
3287.0,poetry,noun,B1,poésie,arts_media_sport
3288.0,point,"noun, verb",A1,point / souligner / pointer,actions_general
3289.0,pointed,adjective,B2,pointu,descriptions_general
3290.0,poison,"noun, verb",B1,poison / empoisonner,actions_general
3291.0,poisonous,adjective,B1,toxique / empoisonné,descriptions_general
3292.0,pole,noun,C1,pôle / poteau,general
3293.0,police,noun,A1,police,law_politics
3294.0,policeman,noun,A1,policier,general
3295.0,policy,noun,B1,politique / règle,law_politics
3296.0,polite,adjective,A2,poli,descriptions_general
3297.0,political,adjective,B1,politique,law_politics
3298.0,politician,noun,B1,homme politique / politicien,general
3299.0,politics,noun,B1,politique,law_politics
3300.0,poll,noun,C1,sondage,general
3301.0,pollution,noun,A2,pollution,energy_environment
3302.0,pond,noun,C1,étang / mare,general
3303.0,pool,noun,A1,piscine / réserve,general
3304.0,poor,adjective,A1,pauvre,descriptions_general
3305.0,pop,"adjective, noun, verb",A2,pop (musique) / éclater (verbe),descriptions_general
3306.0,popular,adjective,A1,populaire,descriptions_general
3307.0,popularity,noun,B2,popularité,general
3308.0,population,noun,A2,population,general
3309.0,port,noun,B1,port,travel_transport
3310.0,portfolio,noun,C1,portefeuille,finance_trading
3311.0,portion,noun,B2,portion,general
3312.0,portrait,noun,B1,portrait,general
3313.0,portray,verb,C1,dépeindre / représenter,actions_general
3314.0,pose,verb,B2,poser / représenter,actions_general
3315.0,position,"noun, verb",A2,position / placer,actions_general
3316.0,positive,"adjective, noun",A1,positif,descriptions_general
3317.0,possess,verb,B2,posséder,actions_general
3318.0,possession,noun,A2,possession,general
3319.0,possibility,noun,A2,possibilité,general
3320.0,possible,adjective,A1,possible,descriptions_general
3321.0,possibly,adverb,B1,peut-être / possiblement,descriptions_general
3322.0,post,"noun, verb",A1,poste / publier / courrier,actions_general
3323.0,post-war,adjective,C1,après-guerre,descriptions_general
3324.0,poster,noun,A2,affiche,general
3325.0,postpone,verb,C1,reporter,actions_general
3326.0,pot,noun,B1,pot / casserole,general
3327.0,potato,noun,A1,pomme de terre,home_daily_life
3328.0,potential,"adjective, noun",B2,potentiel,descriptions_general
3329.0,potentially,adverb,B2,potentiellement,descriptions_general
3330.0,pound,noun,A1,livre / livre sterling,general
3331.0,pour,verb,B1,verser,actions_general
3332.0,poverty,noun,B1,pauvreté,general
3333.0,powder,noun,B1,poudre,general
3334.0,power,"noun, verb",A2,pouvoir / puissance,energy_environment
3335.0,powerful,adjective,B1,puissant,descriptions_general
3336.0,practical,adjective,B1,pratique,descriptions_general
3337.0,practice,noun,A1,pratique / entraînement,general
3338.0,practise,verb,A1,pratiquer,actions_general
3339.0,practitioner,noun,C1,praticien,general
3340.0,praise,"noun, verb",B2,éloge / louer,actions_general
3341.0,pray,verb,B1,prier,actions_general
